;index;iteration;type;class_idx;class_name
8;648;4;Training;9;potasium-K
8;650;4;Training;7;nitrogen-N
8;651;4;Training;5;manganese-Mn
8;652;4;Training;6;more-deficiencies
8;653;4;Training;6;more-deficiencies
8;654;4;Training;9;potasium-K
8;656;4;Training;0;boron-B
8;658;4;Training;8;phosphorus-P
8;660;4;Training;9;potasium-K
8;661;4;Training;1;calcium-Ca
8;662;4;Training;4;magnesium-Mg
8;663;4;Training;6;more-deficiencies
8;664;4;Training;1;calcium-Ca
8;665;4;Training;9;potasium-K
8;667;4;Training;6;more-deficiencies
8;668;4;Training;8;phosphorus-P
8;669;4;Training;5;manganese-Mn
8;670;4;Training;8;phosphorus-P
8;671;4;Training;0;boron-B
8;672;4;Training;1;calcium-Ca
8;673;4;Training;9;potasium-K
8;674;4;Training;8;phosphorus-P
8;676;4;Training;6;more-deficiencies
8;677;4;Training;8;phosphorus-P
8;679;4;Training;4;magnesium-Mg
8;680;4;Training;9;potasium-K
8;681;4;Training;6;more-deficiencies
8;682;4;Training;0;boron-B
8;684;4;Training;5;manganese-Mn
8;685;4;Training;8;phosphorus-P
8;687;4;Training;1;calcium-Ca
8;688;4;Training;1;calcium-Ca
8;689;4;Training;8;phosphorus-P
8;690;4;Training;5;manganese-Mn
8;691;4;Training;6;more-deficiencies
8;692;4;Training;8;phosphorus-P
8;693;4;Training;8;phosphorus-P
8;694;4;Training;9;potasium-K
8;698;4;Training;3;iron-Fe
8;700;4;Training;5;manganese-Mn
8;701;4;Training;4;magnesium-Mg
8;702;4;Training;5;manganese-Mn
8;704;4;Training;1;calcium-Ca
8;705;4;Training;9;potasium-K
8;706;4;Training;9;potasium-K
8;707;4;Training;0;boron-B
8;709;4;Training;0;boron-B
8;713;4;Training;1;calcium-Ca
8;716;4;Training;8;phosphorus-P
8;719;4;Training;8;phosphorus-P
8;720;4;Training;3;iron-Fe
8;721;4;Training;8;phosphorus-P
8;722;4;Training;9;potasium-K
8;723;4;Training;9;potasium-K
8;726;4;Training;3;iron-Fe
8;728;4;Training;1;calcium-Ca
8;729;4;Training;8;phosphorus-P
8;730;4;Training;7;nitrogen-N
8;731;4;Training;7;nitrogen-N
8;732;4;Training;8;phosphorus-P
8;733;4;Training;1;calcium-Ca
8;734;4;Training;3;iron-Fe
8;735;4;Training;9;potasium-K
8;736;4;Training;6;more-deficiencies
8;737;4;Training;1;calcium-Ca
8;738;4;Training;6;more-deficiencies
8;739;4;Training;8;phosphorus-P
8;740;4;Training;1;calcium-Ca
8;742;4;Training;3;iron-Fe
8;743;4;Training;6;more-deficiencies
8;744;4;Training;4;magnesium-Mg
8;745;4;Training;8;phosphorus-P
8;746;4;Training;8;phosphorus-P
8;747;4;Training;0;boron-B
8;748;4;Training;7;nitrogen-N
8;749;4;Training;6;more-deficiencies
8;750;4;Training;8;phosphorus-P
8;751;4;Training;1;calcium-Ca
8;752;4;Training;5;manganese-Mn
8;753;4;Training;8;phosphorus-P
8;754;4;Training;8;phosphorus-P
8;755;4;Training;1;calcium-Ca
8;756;4;Training;0;boron-B
8;757;4;Training;1;calcium-Ca
8;758;4;Training;9;potasium-K
8;761;4;Training;1;calcium-Ca
8;762;4;Training;8;phosphorus-P
8;764;4;Training;8;phosphorus-P
8;765;4;Training;0;boron-B
8;766;4;Training;6;more-deficiencies
8;767;4;Training;8;phosphorus-P
8;769;4;Training;7;nitrogen-N
8;770;4;Training;8;phosphorus-P
8;773;4;Training;6;more-deficiencies
8;774;4;Training;1;calcium-Ca
8;775;4;Training;0;boron-B
8;776;4;Training;9;potasium-K
8;778;4;Training;1;calcium-Ca
8;779;4;Training;8;phosphorus-P
8;780;4;Training;6;more-deficiencies
8;781;4;Training;0;boron-B
8;782;4;Training;5;manganese-Mn
8;783;4;Training;0;boron-B
8;784;4;Training;1;calcium-Ca
8;785;4;Training;8;phosphorus-P
8;787;4;Training;4;magnesium-Mg
8;788;4;Training;3;iron-Fe
8;789;4;Training;9;potasium-K
8;791;4;Training;8;phosphorus-P
8;792;4;Training;4;magnesium-Mg
8;793;4;Training;4;magnesium-Mg
8;795;4;Training;8;phosphorus-P
8;797;4;Training;1;calcium-Ca
8;798;4;Training;6;more-deficiencies
8;799;4;Training;5;manganese-Mn
8;801;4;Training;3;iron-Fe
8;802;4;Training;4;magnesium-Mg
8;803;4;Training;8;phosphorus-P
9;2;4;Testing;6;more-deficiencies
9;10;4;Testing;3;iron-Fe
9;13;4;Testing;5;manganese-Mn
9;22;4;Testing;1;calcium-Ca
9;27;4;Testing;8;phosphorus-P
9;36;4;Testing;1;calcium-Ca
9;37;4;Testing;0;boron-B
9;38;4;Testing;0;boron-B
9;41;4;Testing;4;magnesium-Mg
9;43;4;Testing;9;potasium-K
9;44;4;Testing;8;phosphorus-P
9;48;4;Testing;8;phosphorus-P
9;49;4;Testing;4;magnesium-Mg
9;59;4;Testing;8;phosphorus-P
9;72;4;Testing;5;manganese-Mn
9;75;4;Testing;8;phosphorus-P
9;78;4;Testing;7;nitrogen-N
9;85;4;Testing;2;healthy
9;102;4;Testing;1;calcium-Ca
9;103;4;Testing;6;more-deficiencies
9;108;4;Testing;8;phosphorus-P
9;110;4;Testing;1;calcium-Ca
9;112;4;Testing;6;more-deficiencies
9;118;4;Testing;5;manganese-Mn
9;123;4;Testing;8;phosphorus-P
9;137;4;Testing;3;iron-Fe
9;140;4;Testing;0;boron-B
9;146;4;Testing;9;potasium-K
9;155;4;Testing;5;manganese-Mn
9;165;4;Testing;6;more-deficiencies
9;175;4;Testing;8;phosphorus-P
9;182;4;Testing;8;phosphorus-P
9;184;4;Testing;4;magnesium-Mg
9;185;4;Testing;0;boron-B
9;187;4;Testing;0;boron-B
9;192;4;Testing;8;phosphorus-P
9;199;4;Testing;8;phosphorus-P
9;202;4;Testing;7;nitrogen-N
9;205;4;Testing;6;more-deficiencies
9;212;4;Testing;3;iron-Fe
9;214;4;Testing;5;manganese-Mn
9;215;4;Testing;5;manganese-Mn
9;220;4;Testing;1;calcium-Ca
9;231;4;Testing;1;calcium-Ca
9;235;4;Testing;7;nitrogen-N
9;237;4;Testing;8;phosphorus-P
9;238;4;Testing;0;boron-B
9;250;4;Testing;0;boron-B
9;251;4;Testing;8;phosphorus-P
9;256;4;Testing;4;magnesium-Mg
9;257;4;Testing;0;boron-B
9;263;4;Testing;6;more-deficiencies
9;267;4;Testing;6;more-deficiencies
9;271;4;Testing;8;phosphorus-P
9;285;4;Testing;0;boron-B
9;287;4;Testing;8;phosphorus-P
9;291;4;Testing;5;manganese-Mn
9;295;4;Testing;8;phosphorus-P
9;297;4;Testing;8;phosphorus-P
9;302;4;Testing;5;manganese-Mn
9;303;4;Testing;6;more-deficiencies
9;304;4;Testing;8;phosphorus-P
9;307;4;Testing;3;iron-Fe
9;325;4;Testing;7;nitrogen-N
9;330;4;Testing;9;potasium-K
9;331;4;Testing;8;phosphorus-P
9;334;4;Testing;9;potasium-K
9;335;4;Testing;6;more-deficiencies
9;350;4;Testing;4;magnesium-Mg
9;351;4;Testing;1;calcium-Ca
9;374;4;Testing;8;phosphorus-P
9;378;4;Testing;1;calcium-Ca
9;392;4;Testing;3;iron-Fe
9;400;4;Testing;9;potasium-K
9;401;4;Testing;8;phosphorus-P
9;403;4;Testing;9;potasium-K
9;410;4;Testing;1;calcium-Ca
9;411;4;Testing;0;boron-B
9;422;4;Testing;7;nitrogen-N
9;442;4;Testing;1;calcium-Ca
9;446;4;Testing;1;calcium-Ca
9;453;4;Testing;9;potasium-K
9;459;4;Testing;3;iron-Fe
9;465;4;Testing;6;more-deficiencies
9;472;4;Testing;7;nitrogen-N
9;473;4;Testing;6;more-deficiencies
9;477;4;Testing;3;iron-Fe
9;478;4;Testing;9;potasium-K
9;483;4;Testing;1;calcium-Ca
9;490;4;Testing;9;potasium-K
9;498;4;Testing;8;phosphorus-P
9;500;4;Testing;8;phosphorus-P
9;502;4;Testing;1;calcium-Ca
9;507;4;Testing;8;phosphorus-P
9;508;4;Testing;0;boron-B
9;511;4;Testing;1;calcium-Ca
9;515;4;Testing;4;magnesium-Mg
9;516;4;Testing;1;calcium-Ca
9;521;4;Testing;1;calcium-Ca
9;525;4;Testing;9;potasium-K
9;550;4;Testing;7;nitrogen-N
9;555;4;Testing;8;phosphorus-P
9;557;4;Testing;8;phosphorus-P
9;569;4;Testing;1;calcium-Ca
9;571;4;Testing;0;boron-B
9;581;4;Testing;1;calcium-Ca
9;582;4;Testing;1;calcium-Ca
9;585;4;Testing;8;phosphorus-P
9;592;4;Testing;8;phosphorus-P
9;602;4;Testing;6;more-deficiencies
9;605;4;Testing;3;iron-Fe
9;613;4;Testing;0;boron-B
9;617;4;Testing;4;magnesium-Mg
9;618;4;Testing;6;more-deficiencies
9;621;4;Testing;8;phosphorus-P
9;623;4;Testing;9;potasium-K
9;629;4;Testing;5;manganese-Mn
9;633;4;Testing;8;phosphorus-P
9;634;4;Testing;1;calcium-Ca
9;638;4;Testing;6;more-deficiencies
9;640;4;Testing;0;boron-B
9;644;4;Testing;7;nitrogen-N
9;649;4;Testing;8;phosphorus-P
9;655;4;Testing;5;manganese-Mn
9;657;4;Testing;8;phosphorus-P
9;659;4;Testing;3;iron-Fe
9;666;4;Testing;4;magnesium-Mg
9;675;4;Testing;8;phosphorus-P
9;678;4;Testing;6;more-deficiencies
9;683;4;Testing;0;boron-B
9;686;4;Testing;1;calcium-Ca
9;695;4;Testing;1;calcium-Ca
9;696;4;Testing;9;potasium-K
9;697;4;Testing;1;calcium-Ca
9;699;4;Testing;5;manganese-Mn
9;703;4;Testing;9;potasium-K
9;708;4;Testing;8;phosphorus-P
9;710;4;Testing;4;magnesium-Mg
9;711;4;Testing;4;magnesium-Mg
9;712;4;Testing;8;phosphorus-P
9;714;4;Testing;9;potasium-K
9;715;4;Testing;1;calcium-Ca
9;717;4;Testing;4;magnesium-Mg
9;718;4;Testing;0;boron-B
9;724;4;Testing;8;phosphorus-P
9;725;4;Testing;3;iron-Fe
9;727;4;Testing;1;calcium-Ca
9;741;4;Testing;6;more-deficiencies
9;759;4;Testing;7;nitrogen-N
9;760;4;Testing;3;iron-Fe
9;763;4;Testing;1;calcium-Ca
9;768;4;Testing;8;phosphorus-P
9;771;4;Testing;4;magnesium-Mg
9;772;4;Testing;9;potasium-K
9;777;4;Testing;8;phosphorus-P
9;786;4;Testing;4;magnesium-Mg
9;790;4;Testing;5;manganese-Mn
9;794;4;Testing;7;nitrogen-N
9;796;4;Testing;8;phosphorus-P
9;800;4;Testing;5;manganese-Mn
